name,phone,address,gender,student_id,email,year,department
Leslie Wells,9526395311,"98946 Leah Knolls Suite 140, Larsontown, WA 68230",female,lw882,lw882@upc.edu,1,ENST
Linda Harrington,9451138776,"USNS Peterson, FPO AE 76588",female,lh297,lh297@upc.edu,1,EDUC
Robert Peck,9969214721,"498 Huerta Rapid Suite 874, Shermanbury, GA 52133",male,rp689,rp689@upc.edu,2,MELL
Maria Jenkins,9902100815,"37167 Gordon Drive, South Kelly, ME 69240",female,mj521,mj521@upc.edu,4,WRIT
Cheryl Baker,9645975772,"98459 Taylor Manor Suite 710, Onealside, AR 83047",female,cb300,cb300@upc.edu,3,EALL
Matthew Young,9494374360,"949 Brian Isle Suite 635, Crystalberg, DC 42540",male,my178,my178@upc.edu,2,EALL
Melissa Le,9522167887,"92814 Beverly Stream, East Ambershire, OR 53100",female,ml553,ml553@upc.edu,1,HIST
Anthony Lewis,9290741920,"87220 Mcdonald Plaza Apt. 062, New Joshuamouth, DC 03319",male,al629,al629@upc.edu,3,CLAS
Heidi Sanders,9548972879,"233 Chad Street Apt. 243, Chungport, OR 72813",female,hs296,hs296@upc.edu,4,ENGL
Lauren Sanchez,9385391846,"163 Blair Walk Apt. 963, Lake Joebury, OR 20839",female,ls379,ls379@upc.edu,4,HIST
Cynthia Solomon,9439878675,"09561 Love Avenue Suite 614, Jonesberg, NM 25278",female,cs226,cs226@upc.edu,4,EDUC
Mark West,9043231486,"6779 Deborah Spur Suite 312, New Monicatown, NC 42742",male,mw454,mw454@upc.edu,3,BIOL
Alvin Cole,9665630029,"790 Hill Key, Carriestad, MO 28862",male,ac322,ac322@upc.edu,1,ARTS
Joshua Perez,9751842282,"9792 Davis Place Apt. 960, South Jennifer, ND 46145",male,jp850,jp850@upc.edu,4,MUSI
Sarah Walton,9144218049,"21293 Scott Route Apt. 811, Rebekahfurt, ND 10719",female,sw873,sw873@upc.edu,1,EALL
Tricia Price,9700755990,"720 Jennifer Crescent, East Molly, CA 49519",female,tp405,tp405@upc.edu,2,RELG
Craig Smith,9771563979,"650 Yesenia Islands, Burnettbury, MT 07654",male,cs217,cs217@upc.edu,1,ARTS
Susan Adams,9335958360,"66509 Cheryl Track Apt. 878, Walkerchester, HI 75137",female,sa934,sa934@upc.edu,3,SOAN
Joseph Rodgers,9710851387,"065 Owens Viaduct, North Howard, ID 07016",male,jr211,jr211@upc.edu,1,ARTS
Miguel Thomas,9243466681,"PSC 2024, Box 1176, APO AA 95985",male,mt930,mt930@upc.edu,3,ECON
Scott Cameron,9408231492,"5753 Wall Crossroad Apt. 050, North Philiphaven, CA 22992",male,sc232,sc232@upc.edu,4,EDUC
Kenneth Williams,9830627499,"049 Heath Park, Taylorville, GA 20078",male,kw383,kw383@upc.edu,4,GERM
Dale Harrington,9351451251,"119 Christian Cliffs, Lopezville, DC 03993",male,dh907,dh907@upc.edu,3,ENGL
Brooke Kelly,9861807836,"00863 Griffith Ports, East Amandatown, KY 92018",female,bk441,bk441@upc.edu,3,EDUC
Omar Carpenter,9397604827,"5278 Nicholas Prairie Suite 858, Port Stuarthaven, VT 68017",male,oc361,oc361@upc.edu,4,SOAN
Ana Harding,9860753553,"01387 House Crest Apt. 462, East Amytown, GU 33312",female,ah594,ah594@upc.edu,2,THEA
Tammy Hunt,9429817426,"694 Becky Station Apt. 162, Davisshire, OH 00796",female,th533,th533@upc.edu,3,MUSI
Raymond Morales,9113045542,"58035 Margaret Heights Apt. 626, North Carrie, NM 52359",male,rm571,rm571@upc.edu,4,CHEM
Meghan Lee,9760823167,"466 Jones Village, West Michelle, ND 28973",female,ml844,ml844@upc.edu,2,POSC
Samuel Pearson,9663789309,"USNS Braun, FPO AP 59127",male,sp205,sp205@upc.edu,1,RELG
Crystal Jenkins,9751471622,"8066 Graham Hollow Apt. 742, South Tiffany, PW 98540",female,cj339,cj339@upc.edu,1,CLAS
Karina Williams,9092378235,"4761 Rivera Field Suite 609, North Mauriceton, MS 92526",female,kw407,kw407@upc.edu,4,ECON
Lauren Whitehead,9427923562,"211 Isaac Wells Suite 508, West Christopherland, OH 07782",female,lw758,lw758@upc.edu,2,POSC
Marc Good,9512139059,"Unit 0688 Box 6140, DPO AE 45393",male,mg178,mg178@upc.edu,2,PHIL
Sherri Raymond,9910859127,"USCGC Waters, FPO AA 95380",female,sr523,sr523@upc.edu,4,PHAS
Isabel Brown,9372692998,"USS Jones, FPO AE 98203",female,ib936,ib936@upc.edu,2,HIST
Charles Davidson,9671473086,"18541 Joshua Track, Andersontown, NY 78323",male,cd891,cd891@upc.edu,2,RMLL
Bryan Mcdaniel,9624115925,"5652 Michael Key Suite 337, New Bryanshire, WA 02896",male,bm979,bm979@upc.edu,1,RELG
Sheila Wiggins,9625365788,"89092 Dean Gateway, Anthonyhaven, MD 68683",female,sw134,sw134@upc.edu,3,POSC
Kenneth Crane,9651169658,"PSC 6685, Box 6448, APO AP 87814",male,kc612,kc612@upc.edu,3,HIST
Ian Powell,9653459422,"632 Erica Fork, Warnerberg, PW 10896",male,ip140,ip140@upc.edu,4,RMLL
Travis Brown,9618193374,"312 Laura Walk, Mckeetown, AR 55294",male,tb351,tb351@upc.edu,2,PBSC
Daniel Ortega,9836703514,"725 Lee Shores, South Autumnmouth, KY 79403",male,do809,do809@upc.edu,3,CLAS
Curtis Baker,9663669224,"832 Andrea Trafficway, Meganland, MO 47922",male,cb511,cb511@upc.edu,2,CLAS
Jeffrey Novak,9009501229,"USNV Lowe, FPO AP 81060",male,jn805,jn805@upc.edu,4,ENGL
Tina Ingram,9926563587,"PSC 9734, Box 5818, APO AA 49376",female,ti886,ti886@upc.edu,4,POSC
Teresa Johnson,9699302367,"47642 Matthew Estates, Lawrencetown, MA 19641",female,tj266,tj266@upc.edu,3,SOAN
Andrew Sheppard,9723676241,"Unit 5138 Box 9986, DPO AE 67297",male,as224,as224@upc.edu,3,ENGL
Robert Butler,9376494498,"8040 Erica Court Apt. 689, Darleneport, AR 02242",male,rb178,rb178@upc.edu,4,GEOG
Edward Morales,9299623929,"77833 Tony Fork Suite 049, East Williamhaven, MH 75579",male,em759,em759@upc.edu,4,EDUC
Christina Henderson,9901691453,"USNS Wells, FPO AE 99779",female,ch867,ch867@upc.edu,2,EALL
Joshua Cook,9875599812,"510 Kim Grove, Annaton, NV 04035",male,jc586,jc586@upc.edu,4,PHAS
Kristin Daniels,9932400280,"882 Debbie Shoal Apt. 146, Seanville, MI 60689",female,kd605,kd605@upc.edu,4,HIST
Kevin Casey,9895857397,"03996 Ball Station Apt. 372, Christophertown, WA 98903",male,kc298,kc298@upc.edu,1,ENGL
Lori Perez,9183913813,"03507 Rodriguez Row Apt. 564, Shortside, FL 68202",female,lp596,lp596@upc.edu,3,EEGS
Julie Flores,9494399366,"84725 Gregory Hollow Suite 896, New Manuelland, NV 12746",female,jf756,jf756@upc.edu,4,SOAN
Phillip Smith,9188379970,"52969 Alicia Points Suite 763, Lauraville, AR 97996",male,ps572,ps572@upc.edu,3,PHAS
George Berry,9332560364,"179 Michelle Neck, Drakemouth, GU 21360",male,gb632,gb632@upc.edu,3,ENGL
Tristan Mcintyre,9382008948,"5159 Nelson Spur, Spearsmouth, NJ 01425",male,tm534,tm534@upc.edu,3,HIST
Megan Bell,9120874467,"USNV Howard, FPO AE 88701",female,mb677,mb677@upc.edu,4,EEGS
Benjamin Wilson,9864760273,"97286 Thompson Pine Apt. 061, Floresview, NE 86470",male,bw665,bw665@upc.edu,3,SOAN
Sean Woods,9469651591,"03193 Scott Ville Apt. 033, Jacksonville, MH 51397",male,sw263,sw263@upc.edu,3,ENGL
David Hayes,9690981821,"029 Wesley Plaza, Lake Staceyborough, DE 27581",male,dh570,dh570@upc.edu,3,MELL
Angel Beck,9216381827,"731 Jeffrey Forks Suite 517, East Ryanfort, FL 98421",male,ab969,ab969@upc.edu,4,MATH
Carol Fischer,9315752365,"66634 Jill Heights Apt. 308, East Christian, NE 34557",female,cf111,cf111@upc.edu,4,MATH
Scott Wells,9116123273,"35351 Paige Rue Apt. 648, Danielhaven, UT 48241",male,sw441,sw441@upc.edu,2,COSC
Maria Jarvis,9069268287,"31638 Michael Parkways Suite 802, Kennethmouth, SC 32787",female,mj681,mj681@upc.edu,1,EDUC
Michael Gallagher,9525526086,"9164 Calvin Flat, Port Loriport, HI 07231",male,mg271,mg271@upc.edu,4,BIOL
Andrew Jones,9849878279,"621 Patrick Square Suite 861, New Jake, LA 21106",male,aj757,aj757@upc.edu,3,HIST
Alex Bender,9901490844,"22223 Watts Brook Suite 335, South Kathleen, FM 26634",male,ab611,ab611@upc.edu,4,MATH
Michael Brooks,9258346952,"9343 Patrick Highway Apt. 688, South Christophermouth, WI 57872",male,mb618,mb618@upc.edu,3,PBSC
Jessica Johnson,9018652741,"PSC 9482, Box 8905, APO AA 65854",female,jj778,jj778@upc.edu,2,ARTS
Jonathan Brooks,9397849609,"USNS Cole, FPO AA 95974",male,jb234,jb234@upc.edu,1,MUSI
Deborah Merritt,9281007427,"1368 Travis Mountain, Jasmineland, ME 80744",female,dm757,dm757@upc.edu,4,MUSI
Megan Barry,9845781582,"528 Gutierrez Estate, North Daniel, MA 75540",female,mb610,mb610@upc.edu,3,PBSC
Carol Johnson,9436329733,"55213 Salazar Cape, Vickiehaven, ND 87905",female,cj506,cj506@upc.edu,1,ECON
Anita Martin,9561479238,"0372 Holmes Unions Apt. 125, Melissaport, OK 42965",female,am121,am121@upc.edu,2,ENGL
Katrina Hardy,9939530015,"77320 Veronica Centers, Tracimouth, VA 14554",female,kh201,kh201@upc.edu,1,COSC
Dawn Lane,9166247114,"5803 Amy Forges Suite 061, Joshuatown, DE 45662",female,dl122,dl122@upc.edu,2,MUSI
Ralph Long,9338678934,"81612 Villa Walk, Joshuaton, AL 94389",male,rl445,rl445@upc.edu,4,SOAN
Jessica Bray,9037293133,"2822 Owens Bypass, East Victor, WY 96192",female,jb306,jb306@upc.edu,2,MATH
Allison Chavez,9431006467,"455 Young Falls Suite 081, North Aliciatown, CT 36225",female,ac937,ac937@upc.edu,3,PHIL
Michelle Hudson,9587984601,"6065 Mark Roads, Jacobmouth, NE 20152",female,mh104,mh104@upc.edu,1,EEGS
Kristopher Johnson,9855091311,"8771 Reyes Wall Apt. 604, New Davidburgh, DC 42935",male,kj916,kj916@upc.edu,2,PBSC
Brittany Martin,9783044540,"2308 Adam Roads Apt. 120, Carrollbury, AS 78098",female,bm430,bm430@upc.edu,3,ENGL
Rachel Cameron,9293044889,"8189 Peter Center, West Douglas, OH 48209",female,rc487,rc487@upc.edu,1,HIST
Robert Ortiz,9035603154,"45967 David Forks, Obrienstad, DC 84065",male,ro222,ro222@upc.edu,4,HIST
Jasmine Robinson,9675036837,"99503 May Junctions, Wesleyside, SD 39241",female,jr898,jr898@upc.edu,2,POSC
Dustin Wang,9434337929,"5895 Rebecca Curve Suite 578, Kathrynside, KS 81207",male,dw545,dw545@upc.edu,2,WRIT
Angela Melton,9303862360,"9463 Darren Village, Port Aprilview, MP 42549",female,am111,am111@upc.edu,2,ENGL
Christopher Jones,9357585736,"5898 Johnson Falls, New Richard, ME 16139",male,cj264,cj264@upc.edu,4,CLAS
Richard Johnson,9527554623,"54058 Tonya Orchard Suite 709, Lake Jessica, AS 87957",male,rj940,rj940@upc.edu,2,ENGL
Timothy Long,9665966321,"6745 Romero Walks, Youngberg, FM 09684",male,tl772,tl772@upc.edu,4,HIST
Dan Kaufman,9696999940,"07669 Lewis Run, Fryemouth, KY 26864",male,dk888,dk888@upc.edu,2,HIST
Erik Williams,9881651828,"10588 Thomas Hills Apt. 917, New Donaldtown, WY 23327",male,ew373,ew373@upc.edu,1,PBSC
Terry Manning,9920643810,"4529 Scott Loop Suite 412, New John, SC 20667",male,tm964,tm964@upc.edu,3,PHAS
James Goodman,9767920215,"153 Wright Tunnel, Gallagherton, NC 35072",male,jg413,jg413@upc.edu,3,ARTS
Miranda Collins,9908907175,"52100 Kelly Row Apt. 957, Leland, ME 22975",female,mc365,mc365@upc.edu,4,SOAN
Jorge Davenport,9207260055,"372 Tyler Squares Suite 273, Larsonland, AS 91531",male,jd417,jd417@upc.edu,1,COSC
Stephen Hansen,9380956231,"42928 Ashley Canyon Suite 633, New Michaelmouth, VT 23136",male,sh374,sh374@upc.edu,3,PBSC
Rodney Powell,9206852153,"582 Tyler Loop, Morganhaven, CO 35761",male,rp803,rp803@upc.edu,2,HIST
Kristi Anderson,9281170678,"PSC 1813, Box 9279, APO AA 88177",female,ka201,ka201@upc.edu,3,RMLL
Joseph Hall,9839187945,"471 Danielle Port Suite 446, Port Heather, TX 60553",male,jh206,jh206@upc.edu,2,EDUC
Wendy Sutton,9076320078,"432 Jay Burgs, Lopezfurt, MI 19832",female,ws615,ws615@upc.edu,3,SOAN
Kelly Torres,9715709154,"51319 Sarah Walk, Anthonytown, NE 19531",female,kt516,kt516@upc.edu,2,BIOL
Kimberly Jenkins,9401168875,"8778 Smith Alley Apt. 650, Warrenport, CO 52291",female,kj169,kj169@upc.edu,1,BIOL
Amy Walter,9684223925,"01833 Mckenzie Pine, New Michelleberg, AZ 92153",female,aw674,aw674@upc.edu,2,RELG
Robert Carter,9585607883,"925 Davis Pass Apt. 780, New Melissa, SC 77269",male,rc551,rc551@upc.edu,4,PBSC
Scott Stephenson,9903648397,"493 Wilcox Rest, Wattsview, KY 03474",male,ss258,ss258@upc.edu,3,MATH
Adam Ramos,9876689332,"4579 Vazquez Ford Apt. 061, Port Ethanside, SD 50723",male,ar320,ar320@upc.edu,1,BIOL
Kaylee Barrett,9987091960,"1843 Henson Ways Apt. 464, East Williammouth, NE 18070",female,kb905,kb905@upc.edu,1,CHEM
Allen Hartman,9429487125,"8328 Dan Haven, Andrewside, ME 30945",male,ah490,ah490@upc.edu,3,EDUC
Elizabeth Gutierrez,9504278116,"47211 Edwards Route, Lake Lisa, MA 40100",female,eg474,eg474@upc.edu,1,POSC
Julie Mann,9462933873,"2211 Julie Burg, East Lukefort, NH 45923",female,jm485,jm485@upc.edu,1,MUSI
Ryan Anderson,9311626305,"102 Luna Summit, Wrightbury, WY 62252",male,ra988,ra988@upc.edu,2,SOAN
Chad Young,9390940191,"7953 John Vista, Johnsonchester, CA 92496",male,cy566,cy566@upc.edu,3,BIOL
Kim Moore,9405264039,"1684 Jessica Forges, West Stanleyport, MP 34758",female,km492,km492@upc.edu,2,HIST
Kevin Ramsey,9901442430,"3508 Brenda Unions Suite 852, Richardton, AZ 20765",male,kr143,kr143@upc.edu,3,HIST
Ashley Flores,9387818736,"80229 Clark Burgs Apt. 345, New Danielside, MN 78179",female,af667,af667@upc.edu,3,HIST
Oscar Thomas,9624661160,"6959 Lowery Lane, South Emilyview, NJ 46262",male,ot747,ot747@upc.edu,3,PBSC
Teresa Washington,9136158405,"63631 David Mountains, Aliceborough, FM 16216",female,tw785,tw785@upc.edu,1,PHIL
Elizabeth Bradley,9218787803,"PSC 7989, Box 0765, APO AE 53213",female,eb787,eb787@upc.edu,3,THEA
Rebecca Yu,9970684285,"6631 Wendy Groves Suite 927, Richardside, MA 36995",female,ry306,ry306@upc.edu,3,THEA
Tiffany Padilla,9450520366,"70058 Mendez Motorway Apt. 330, New Matthew, OK 51013",female,tp554,tp554@upc.edu,1,RMLL
Kimberly Cooper,9961822574,"34136 Nicholas Flats, Carterberg, TN 86094",female,kc774,kc774@upc.edu,2,SOAN
Kathy Romero,9610239214,"61874 Moore Valleys Apt. 622, East Ian, NC 65017",female,kr820,kr820@upc.edu,4,EDUC
Duane Graves,9936263708,"Unit 6868 Box 9617, DPO AE 26365",male,dg268,dg268@upc.edu,1,HIST
Ashley Booth,9447550286,"3425 Cardenas Shoals, Karenchester, NY 75563",female,ab991,ab991@upc.edu,2,ARTS
Shawn Fuller,9498846679,"903 Lane Spur, Lake Jared, AL 09035",male,sf586,sf586@upc.edu,3,PHIL
Morgan Cook,9632845415,"093 Moody Motorway, Tonyton, SC 41781",male,mc916,mc916@upc.edu,2,ARTS
James Chambers,9307130543,"6304 Barnes Camp, Port Lisaburgh, NV 30136",male,jc921,jc921@upc.edu,4,POSC
Alan Woodard,9287067639,"1762 Stephen Cliff Suite 199, Cobbberg, DE 22830",male,aw716,aw716@upc.edu,1,WRIT
Brandon Klein,9506019375,"255 Tina Haven, Miguelland, LA 83875",male,bk103,bk103@upc.edu,3,ENGL
Jared Harris,9086047030,"058 Bradley Station, Justinchester, IA 13633",male,jh916,jh916@upc.edu,1,COSC
Justin Juarez,9298605776,"311 Moore Stravenue Apt. 475, West Douglasview, SC 90185",male,jj623,jj623@upc.edu,4,POSC
Anthony Jackson,9948481138,"6203 Justin Walk Apt. 200, Jacksonville, MI 64951",male,aj737,aj737@upc.edu,2,CLAS
Renee Martin,9887820174,"0484 Jordan Haven, New Robert, AR 41368",female,rm471,rm471@upc.edu,1,EDUC
Stacy Chambers,9125898913,"5787 Ross Inlet, South Bryce, IA 73718",female,sc348,sc348@upc.edu,2,EALL
Brooke Hebert,9100817955,"606 Kathleen Cape, Patrickville, VI 71482",female,bh323,bh323@upc.edu,2,MUSI
Maureen Cruz,9134305032,"USCGC Lee, FPO AE 02869",female,mc427,mc427@upc.edu,3,EDUC
Rachel Schaefer,9963291860,"1028 Donaldson Crest, Danielside, AK 62871",female,rs237,rs237@upc.edu,3,PHAS
Christina Mejia,9441957479,"9535 Stacy Landing, Martinezland, CO 37914",female,cm185,cm185@upc.edu,1,EDUC
Tonya Harris,9737221132,"USS Washington, FPO AP 49296",female,th914,th914@upc.edu,4,ENGL
Sarah Patrick,9112510003,"4256 Joshua Pike, South Lorrainetown, GU 34689",female,sp719,sp719@upc.edu,2,SOAN
Erica Kemp,9685770243,"72231 Myers Ford Apt. 982, Martinburgh, MD 70219",female,ek212,ek212@upc.edu,3,CLAS
Robert Freeman,9575174408,"831 Rebecca Ports, East Jeremymouth, MS 98327",male,rf773,rf773@upc.edu,3,PHIL
Shelly Baker,9363453847,"31409 Bryan Mission Suite 862, North Angelachester, HI 37381",female,sb897,sb897@upc.edu,3,GEOG
James Oliver,9928305697,"904 May Cliffs Apt. 148, Berryview, KS 34653",male,jo260,jo260@upc.edu,2,BIOL
Christopher Smith,9205294942,"2699 Sanchez Green, North Gina, ID 49227",male,cs544,cs544@upc.edu,3,GEOG
Rachel May,9682193236,"61975 Nelson Estate, North Dennis, AR 30326",female,rm570,rm570@upc.edu,2,BIOL
Brandi Williamson,9337467328,"PSC 8116, Box 2697, APO AA 38306",female,bw518,bw518@upc.edu,4,POSC
Sara Cole,9605073301,"11722 Linda Mountain Suite 355, Fisherton, SC 15395",female,sc628,sc628@upc.edu,1,THEA
Bryan Rodriguez,9320044853,"096 Hodges View Suite 617, North Diane, PW 57565",male,br762,br762@upc.edu,2,EEGS
Morgan Carter,9718295184,"PSC 7613, Box 5974, APO AP 94110",male,mc449,mc449@upc.edu,1,SOAN
Megan Weber,9976932729,"PSC 5300, Box 2333, APO AE 82147",female,mw808,mw808@upc.edu,1,RELG
Kristen Morris,9919175662,"992 Bates Isle Apt. 994, West Crystalville, CT 66776",female,km256,km256@upc.edu,4,POSC
Christian Smith,9034131534,"30142 Cameron Oval, West Stephaniestad, GA 69599",male,cs897,cs897@upc.edu,2,ARTS
Rebecca White,9398871848,"3596 Anderson Turnpike Suite 196, Leslietown, NE 55131",female,rw960,rw960@upc.edu,2,GEOG
Lynn Martinez,9703074956,"90428 Christopher Ways, Ginabury, OH 74119",female,lm956,lm956@upc.edu,3,ARTS
Patricia Dalton,9438399913,"538 Prince Station, Petertown, NE 26232",female,pd244,pd244@upc.edu,4,HIST
Leah Ortiz,9565487195,"0520 Matthews Mountains Apt. 682, Fitzpatrickchester, CO 70770",female,lo161,lo161@upc.edu,2,POSC
Nicholas Edwards,9682624484,"4217 Lucas Squares Suite 488, Adamville, CO 79506",male,ne977,ne977@upc.edu,2,CHEM
Nicholas Brown,9070570088,"93644 Vazquez Valleys Apt. 568, South Kayla, CT 85677",male,nb653,nb653@upc.edu,1,COSC
Angela Fernandez,9915825099,"578 Patterson Tunnel Apt. 455, Jeffreyport, MS 70131",female,af517,af517@upc.edu,4,POSC
Chelsea Waters,9872160033,"937 Ryan Drive Suite 785, Riverastad, MH 94039",female,cw563,cw563@upc.edu,1,RELG
Jennifer Tucker,9311635955,"USCGC Hill, FPO AE 78849",female,jt891,jt891@upc.edu,4,GEOG
Lori Rowe,9515270320,"9177 Debra Port Suite 620, Roberthaven, ND 50424",female,lr122,lr122@upc.edu,3,MUSI
Aaron Saunders,9040992158,"40351 Fischer Isle Apt. 264, Port Cindy, NY 65324",male,as960,as960@upc.edu,3,EDUC
Michael Valdez,9030283860,"5816 Jennifer Track Suite 936, Lake Christopher, MA 02306",male,mv977,mv977@upc.edu,1,CHEM
Jessica Young,9353316122,"9069 Elliott Heights, Randymouth, IN 32976",female,jy372,jy372@upc.edu,2,GEOG
Cody Burton,9930030451,"PSC 1165, Box 3895, APO AE 60864",male,cb715,cb715@upc.edu,2,SOAN
Diana Jimenez,9500280945,"698 Wiggins Oval, Ellisberg, NY 49596",female,dj240,dj240@upc.edu,3,ECON
Brandon Stewart,9985235019,"008 Johnson Pass, East Dale, WY 96240",male,bs516,bs516@upc.edu,3,EDUC
Jodi Schmitt,9172758220,"3626 Jill Canyon, South Andrew, MI 00779",female,js420,js420@upc.edu,4,SOAN
Christine Martin,9334334075,"04552 Pierce Glen Suite 380, Port Justintown, FM 03916",female,cm828,cm828@upc.edu,3,CHEM
Lucas Tran,9881419470,"635 Osborn Field, Bowershaven, MI 58697",male,lt432,lt432@upc.edu,1,POSC
Kristen Horn,9653577785,"1853 Walker Inlet, Port Eric, UT 71643",female,kh195,kh195@upc.edu,1,EDUC
Sherry Cummings,9408895739,"724 Sherry Mountains Apt. 086, Saratown, MT 84986",female,sc785,sc785@upc.edu,3,THEA
Rachel Jones,9414845906,"374 Laura Dam Apt. 448, Lake Scott, IL 09127",female,rj907,rj907@upc.edu,2,EALL
Susan Barrett,9606460056,"18794 Christopher Well Suite 527, Grahamview, CT 49013",female,sb940,sb940@upc.edu,4,EDUC
Anna Dunn,9084961606,"076 Ashley Lights Apt. 771, Lake Tammyside, NY 53942",female,ad320,ad320@upc.edu,3,WRIT
Michelle Douglas,9194315028,"1776 Black Gateway, Sarahberg, KS 94986",female,md732,md732@upc.edu,1,HIST
Jared Novak,9985318497,"00114 Henderson Glens, Kruegerfort, FM 11639",male,jn264,jn264@upc.edu,1,SOAN
Holly Harris,9690387008,"864 Ashley Mountain Apt. 708, Gloverstad, PR 33316",female,hh364,hh364@upc.edu,3,EDUC
Molly Olson,9188821692,"06988 Joshua Terrace Apt. 128, South Douglasshire, ME 01688",female,mo811,mo811@upc.edu,3,SOAN
Amy Orr,9161161009,"332 Campbell Turnpike, Lake Georgehaven, MH 74147",female,ao209,ao209@upc.edu,1,BIOL
David Mendez,9278747128,"157 Lori Summit, Johnburgh, NH 94662",male,dm958,dm958@upc.edu,2,HIST
Carolyn Jenkins,9826695230,"24329 Smith Union, Port Markside, PR 02224",female,cj735,cj735@upc.edu,2,ENGL
Christopher Lin,9719925289,"7692 Orozco Prairie Suite 845, Philipshire, AL 55137",male,cl900,cl900@upc.edu,2,BIOL
Donald Chapman,9135003507,"11779 Christopher Centers Suite 244, Ramireztown, SD 24482",male,dc380,dc380@upc.edu,1,PBSC
Allison Koch,9717885630,"48113 Hahn Street Suite 289, Port Anne, RI 18593",female,ak152,ak152@upc.edu,4,ENST
Jennifer Daniel,9857939836,"5691 David Expressway Apt. 205, Garciaton, NE 95413",female,jd642,jd642@upc.edu,2,EEGS
Brian Joseph,9998108829,"60859 Joseph Falls Apt. 238, South Nicholas, WI 86127",male,bj513,bj513@upc.edu,1,WRIT
David Campbell,9679989946,"84653 Cynthia Union Suite 556, Burkechester, OR 47294",male,dc658,dc658@upc.edu,1,HIST
Olivia Martin,9306452012,"816 Beth Center, New Jeremyport, FL 89007",female,om423,om423@upc.edu,3,GEOG
Brittany Gray,9865316830,"5658 Joshua Forks Suite 945, North Jonathan, IA 51054",female,bg209,bg209@upc.edu,1,CLAS
Evan Jacobson,9937741296,"8126 Henderson Fork, Millerside, AZ 42021",male,ej661,ej661@upc.edu,3,MUSI
Nicole Schwartz,9252361774,"04835 Gilbert Valleys, Underwoodstad, CT 46357",female,ns629,ns629@upc.edu,4,EALL
Danielle Gillespie,9443785544,"016 Katherine Islands Suite 865, East Tammy, PA 22190",female,dg411,dg411@upc.edu,4,GERM
Joseph Reeves,9600852510,"80268 Alicia Crossroad Apt. 259, Jenniferhaven, OH 28345",male,jr517,jr517@upc.edu,4,MELL
Samuel Wyatt,9749696628,"418 Tiffany Hills Suite 777, Angelicamouth, CA 70989",male,sw756,sw756@upc.edu,1,BIOL
Sylvia Newman,9584903546,"Unit 6693 Box 5524, DPO AA 19862",female,sn503,sn503@upc.edu,3,MELL
Joseph Aguirre,9266951299,"191 Scott Flats Apt. 738, New Dennis, OR 18734",male,ja352,ja352@upc.edu,2,EALL
